,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_NH2,fr_aldehyde,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_priamide,fr_pyridine,fr_sulfide,fr_unbrch_alkane,Boron Partial Charge
Cc1cccc(C)c1B(O)O,8.940925925925926,-1.350740740740741,8.940925925925926,0.6180555555555558,0.552110937803855,149.98599999999996,138.89799999999997,150.085209992,58.0,0.48846636695911494,-0.42316459341568635,0.48846636695911494,0.42316459341568635,1.0909090909090908,1.5454545454545454,1.8181818181818181,16.376528016982974,9.744281958796645,2.147810700456874,-2.063511298773415,1.9925209380861681,-2.3367750175743223,6.592866706919615,0.4250481989668822,3.2067061948740245,238.01901273485691,8.430721420318147,6.7038282677584204,6.7038282677584204,5.125897657686228,3.549089849945428,3.549089849945428,2.6791529050275473,2.6791529050275473,1.8003283480359231,1.8003283480359231,1.2346203574367736,1.2346203574367736,-0.7950649350649353,255.67666789987047,8.302926869256885,3.0710898332887937,1.6142648697992432,66.64235886917575,10.048045150132006,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,29.32600418877882,19.310277659796082,0.0,0.0,10.048045150132006,12.581195594639196,0.0,0.0,0.0,13.847474399381248,0.0,29.32600418877882,0.0,5.462803260414833,0.0,0.0,0.0,17.16643748435637,0.0,13.847474399381248,11.126902983393991,18.19910120538483,0.0,0.0,40.46,7.118392334224363,0.0,0.0,5.462803260414833,11.126902983393991,0.0,0.0,32.046575604766076,0.0,10.048045150132006,0.0,0.0,0.0,17.881851851851852,2.4513888888888897,0.0,5.625092592592592,0.0,3.725740740740741,-1.350740740740741,0.25,11.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,-0.01676000000000033,45.741600000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
OB(O)c1ccccc1-c1ccccc1,9.221413454270598,-1.4292535903250199,9.221413454270598,0.5312037037037041,0.7072464915640867,198.03,186.94199999999995,198.085209992,74.0,0.4885587648787067,-0.42316327279875954,0.4885587648787067,0.42316327279875954,0.7333333333333333,1.3333333333333333,2.0,16.37649166417663,9.753284670185288,2.1499831335348034,-2.076220132672583,2.1584490846675735,-2.3086254427538258,6.600660159020873,0.42569469748098615,2.532307443819875,440.38492426563516,10.673362107437434,8.167929882896175,8.167929882896175,7.287693700234703,4.793106785801721,4.793106785801721,3.326944796018902,3.326944796018902,2.3237544253562765,2.3237544253562765,1.6027630284798657,1.6027630284798657,-1.575064935064935,3662.177227125489,9.960306791495865,4.2981588017881736,2.088916786559547,88.96956884644658,10.048045150132006,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,54.59730361615449,16.589706243808823,0.0,0.0,10.048045150132006,12.581195594639196,0.0,0.0,0.0,0.0,0.0,54.59730361615449,11.126902983393991,5.462803260414833,0.0,0.0,0.0,17.16643748435637,0.0,0.0,0.0,54.59730361615449,0.0,11.126902983393991,40.46,7.118392334224363,10.048045150132006,0.0,5.462803260414833,11.126902983393991,0.0,12.13273413692322,42.46456947923127,0.0,0.0,0.0,0.0,0.0,18.442826908541196,2.373148148148149,0.0,16.94661186696901,0.0,0.0,-1.4292535903250199,0.0,15.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0333999999999997,61.70360000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459
Cc1ccc([N+](=O)[O-])cc1B(O)O,10.329338624338625,-1.66675925925926,10.329338624338625,0.14472222222222197,0.3683832922000642,180.956,172.89199999999997,181.054638136,68.0,0.4884476760070247,-0.42316819836596,0.4884476760070247,0.42316819836596,1.4615384615384615,2.076923076923077,2.5384615384615383,16.628272270998774,9.769949239671895,2.170534011596323,-2.023550237368318,2.0917515556114292,-2.3165856515543326,6.588208617412588,-0.38437995927064317,3.188001168461012,339.26446902977784,10.008071689507773,6.967538444186104,6.967538444186104,6.019744507803581,3.6318619552218103,3.6318619552218103,2.671669688868402,2.671669688868402,1.7518101055133624,1.7518101055133624,1.0196085226008271,1.0196085226008271,-1.395064935064935,675.8157080696649,9.691105301511532,3.5483178557579027,2.043018936302306,74.93039247727894,10.048045150132006,0.0,0.0,0.0,5.687386274683562,7.118392334224363,10.114318268765572,0.0,0.0,0.0,11.629818560158606,12.386540460105458,12.13273413692322,4.923311048817671,14.971356198949678,18.26858186932276,0.0,0.0,0.0,6.923737199690624,0.0,33.876870965847395,0.0,5.462803260414833,5.687386274683562,0.0,0.0,22.08974853317404,0.0,17.038055468456196,5.563451491696996,18.19910120538483,0.0,0.0,83.6,12.041703383042034,10.114318268765572,11.150189535098395,5.563451491696996,6.06636706846161,12.13273413692322,6.923737199690624,0.0,0.0,10.048045150132006,0.0,0.0,9.751283068783069,28.016780045351474,0.6282407407407418,0.0,3.9524999999999997,0.0,1.651288737717309,-1.66675925925926,0.14285714285714285,13.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,-0.4169799999999999,47.65900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459
OB(O)c1cccc2ccccc12,9.077280801209373,-1.3971296296296305,9.077280801209373,0.5537962962962968,0.6152203828586594,171.992,162.91999999999996,172.069559928,64.0,0.488558767616234,-0.42316327279253196,0.488558767616234,0.42316327279253196,0.8461538461538461,1.5384615384615385,2.3076923076923075,16.376470995812916,9.77104769926723,2.125064060297675,-2.034867089443525,2.099834583316103,-2.297114279753503,6.614686383763308,0.4259876800094132,2.756733762067337,420.6991890825721,9.259148545064338,7.013229344516924,7.013229344516924,6.287693700234703,4.126440119135054,4.126440119135054,2.942044616559152,2.942044616559152,2.101532203134054,2.101532203134054,1.4756144098912651,1.4756144098912651,-1.3150649350649353,1269.222326572108,8.290745443616071,3.2044859709038733,1.4366819708602179,76.59413917211774,10.048045150132006,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,42.46456947923127,16.235251689344423,0.0,0.0,10.048045150132006,23.353644023568787,0.0,0.0,0.0,0.0,0.0,42.46456947923127,0.0,5.462803260414833,0.0,0.0,0.0,17.16643748435637,0.0,0.0,0.0,42.46456947923127,0.0,10.772448428929591,40.46,7.118392334224363,0.0,0.0,5.462803260414833,10.772448428929591,0.0,6.06636706846161,36.39820241076966,0.0,10.048045150132006,0.0,0.0,0.0,20.064839380196524,0.5537962962962968,0.0,13.111827286470144,0.0,0.0,-1.3971296296296305,0.0,13.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,0.5195999999999997,53.77360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
N#Cc1ccccc1B(O)O,8.740092592592593,-1.5640277777777778,8.740092592592593,0.2453703703703709,0.5126742556174743,146.94199999999998,140.89399999999998,147.049158832,54.0,0.48928227625383264,-0.42314861720942754,0.48928227625383264,0.42314861720942754,1.2727272727272727,1.9090909090909092,2.3636363636363638,16.376482075491985,9.772629839416227,2.135446817048397,-1.987155544170461,1.928872351284066,-2.3147813212226183,6.589269336643947,0.42543299318689665,3.1518625331482637,292.73720227422257,8.267584713501616,5.728392132448003,5.728392132448003,5.253218857624055,3.106029981028741,3.106029981028741,2.0727227911094523,2.0727227911094523,1.3594125449178491,1.3594125449178491,0.8239776082591037,0.8239776082591037,-1.3050649350649353,336.85266156071344,7.79808170731092,3.1945912223617237,1.5821222371646835,64.66999643624786,10.048045150132006,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,5.261891554738487,0.0,18.19910120538483,11.529170328876443,0.0,11.63267280448927,10.048045150132006,12.581195594639196,5.261891554738487,0.0,0.0,0.0,0.0,29.828919765543436,6.069221312792274,5.462803260414833,0.0,0.0,0.0,17.16643748435637,0.0,11.33111286753076,5.563451491696996,24.26546827384644,0.0,0.0,64.25,7.118392334224363,0.0,5.462803260414833,5.563451491696996,0.0,12.13273413692322,12.13273413692322,6.069221312792274,0.0,15.309936704870493,0.0,0.0,0.0,25.975277777777777,0.5393518518518527,0.0,8.216064814814814,0.0,0.0,-1.5640277777777778,0.0,11.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,-0.7619200000000004,40.98260000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462
Cc1cc(F)ccc1B(O)O,12.447651171579743,-1.5179629629629627,12.447651171579743,0.3392592592592598,0.5501851623818583,153.94899999999998,145.885,154.060138116,58.0,0.48819517646343924,-0.42317076241841917,0.48819517646343924,0.42317076241841917,1.3636363636363635,2.0,2.4545454545454546,19.142140790969187,9.773016116409643,2.1266194308318545,-2.020984795230296,1.989451243849598,-2.3148558580410623,6.586678804155738,0.42520980696888067,3.092719758380193,262.6175282804537,8.430721420318147,6.081792740767646,6.081792740767646,5.109060905280621,3.2320890223063343,3.2320890223063343,2.3745789042721848,2.3745789042721848,1.5100174367049006,1.5100174367049006,0.9288135120251022,0.9288135120251022,-0.8650649350649353,252.1073814437375,8.233603679345809,3.025701011289838,1.7862863131777489,64.44295215770538,10.048045150132006,5.817220841045895,0.0,0.0,0.0,7.118392334224363,0.0,4.39041504767482,0.0,0.0,6.06636706846161,30.08272608872567,0.0,0.0,14.438460197806826,12.581195594639196,0.0,0.0,0.0,6.923737199690624,0.0,29.579773538127718,0.0,5.462803260414833,4.39041504767482,0.0,0.0,17.16643748435637,0.0,12.740958040736519,5.563451491696996,18.19910120538483,0.0,0.0,40.46,7.118392334224363,4.39041504767482,5.817220841045895,11.026254752111829,0.0,18.19910120538483,6.923737199690624,0.0,0.0,10.048045150132006,12.447651171579743,0.0,0.0,17.45707105064248,0.8809259259259268,-0.3686111111111112,3.8113888888888887,0.0,1.6228703703703704,-1.5179629629629627,0.14285714285714285,11.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,-0.18608000000000025,40.96260000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462
Cc1c(B(O)O)cc([N+](=O)[O-])cc1[N+](=O)[O-],10.59109410430839,-1.9874074074074086,10.59109410430839,0.008703703703703214,0.40550648440921355,225.95299999999997,218.89699999999996,226.039716344,84.0,0.4887049149171413,-0.42316560393190183,0.4887049149171413,0.42316560393190183,1.1875,1.75,2.125,16.63343143397406,9.763663588724373,2.2587473877196556,-2.044149521549184,2.219638659985262,-2.323950479212994,6.590350266139672,-0.39392844339013106,3.5094993716988583,460.4354274092664,12.455665446700477,8.153898351424163,8.153898351424163,7.341111712849497,4.137283791308567,4.137283791308567,3.0670114170712814,3.0670114170712814,2.090896388066523,2.090896388066523,1.2686840532400416,1.2686840532400416,-1.995064935064935,2479.518361954911,12.076338466333459,4.2480061033797805,2.149924637432787,89.58336819977873,10.048045150132006,0.0,0.0,0.0,11.374772549367124,7.118392334224363,20.228636537531145,0.0,0.0,0.0,0.0,12.386540460105458,11.629818560158606,15.912989166096953,19.894667247767348,23.95596814400632,0.0,0.0,0.0,6.923737199690624,0.0,37.92482216615136,0.0,5.462803260414833,11.374772549367124,0.0,0.0,27.01305958199171,0.0,27.15237373722177,5.563451491696996,12.13273413692322,0.0,0.0,126.74000000000001,28.339786981226826,20.228636537531145,11.026254752111829,0.0,12.13273413692322,6.923737199690624,0.0,0.0,0.0,10.048045150132006,0.0,0.0,19.426358654572937,38.92735260770975,-1.329444444444443,0.0,1.6748148148148145,0.0,1.2883257747543462,-1.9874074074074086,0.14285714285714285,16.0,2.0,8.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,9.0,3.0,0.0,0.0,1.0,-0.50878,54.31340000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455
COCc1ccccc1B(O)O,8.931169690098262,-1.4200462962962968,8.931169690098262,0.39662037037037035,0.5954822544024285,165.98499999999996,154.89699999999996,166.080124612,64.0,0.48829075345298995,-0.42316977335060224,0.48829075345298995,0.42316977335060224,1.3333333333333333,2.0,2.5833333333333335,16.46193825786745,9.770691050001282,2.1366972849441543,-2.0587201586654107,1.9755560742523166,-2.325039169186549,6.586906019886664,0.18508673887887514,2.9180375087978807,249.81321812853102,8.974691494688164,6.896533608598455,6.896533608598455,5.753218857624055,3.6828999989307114,3.6828999989307114,2.5054953673578444,2.5054953673578444,1.6331051821219569,1.6331051821219569,1.0730331871696137,1.0730331871696137,-0.8350649350649353,538.2465797890785,9.254501192654038,4.255339524573485,2.0737219898013337,71.75590409868263,14.784908103932056,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,24.26546827384644,11.026254752111829,7.109797541277533,6.606881964512918,14.784908103932056,12.581195594639196,0.0,0.0,0.0,6.606881964512918,7.109797541277533,29.828919765543436,0.0,5.462803260414833,0.0,0.0,0.0,24.276235025633902,11.343744918312968,0.0,5.563451491696996,24.26546827384644,0.0,0.0,49.69,7.118392334224363,0.0,0.0,12.06968522492775,5.563451491696996,0.0,25.308898746662365,6.06636706846161,0.0,14.784908103932056,4.896481481481482,0.0,0.0,17.862339380196524,1.3003240740740747,0.0,7.0609722222222215,0.0,0.39662037037037035,0.14992913832199495,0.25,12.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,3.0,0.0,0.0,1.0,-0.4872000000000003,46.98060000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463
O=C(O)c1ccccc1B(O)O,10.503981481481482,-1.7386111111111113,10.503981481481482,0.004629629629630205,0.4953445399862144,165.94099999999997,158.88499999999996,166.043739104,62.0,0.4888067261702026,-0.477651799782156,0.4888067261702026,0.477651799782156,1.25,1.8333333333333333,2.25,16.379457307035935,9.769169501085013,2.1806438972670636,-2.020317951995854,1.9564258706361235,-2.339370776147739,6.598104762133551,0.06975110474530866,3.1744047883990194,297.2127794821931,9.137828201504695,6.136640422911866,6.136640422911866,5.625897657686228,3.3101541262606724,3.3101541262606724,2.266071956642946,2.266071956642946,1.469369146324711,1.469369146324711,0.9169238642299712,0.9169238642299712,-1.3250649350649353,475.34882900419825,8.768612449754462,3.3808674770912286,1.635686232403155,69.23317260701891,15.154572544972712,0.0,0.0,0.0,0.0,13.087697622176211,0.0,4.794537184071822,0.0,0.0,18.19910120538483,11.529170328876443,0.0,5.563451491696996,19.949109729044533,18.550500882591045,0.0,0.0,0.0,0.0,0.0,29.828919765543436,0.0,5.462803260414833,0.0,0.0,0.0,28.242270167148924,0.0,0.0,10.357988675768818,24.26546827384644,0.0,0.0,77.75999999999999,13.087697622176211,4.794537184071822,11.026254752111829,0.0,0.0,18.19910120538483,6.06636706846161,0.0,0.0,15.154572544972712,0.0,0.0,10.503981481481482,26.08361111111111,-0.08564814814814725,-1.16787037037037,5.73787037037037,0.0,0.0,-1.7386111111111113,0.0,12.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,2.0,0.0,0.0,1.0,-0.9354000000000002,43.226900000000015,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444
OCCc1ccccc1B(O)O,8.905092592592593,-1.4511574074074078,8.905092592592593,0.017592592592592382,0.4992516307131842,165.98499999999996,154.89699999999996,166.080124612,64.0,0.4882039271680035,-0.42317066295064815,0.4882039271680035,0.42317066295064815,1.1666666666666667,1.8333333333333333,2.4166666666666665,16.376549385848723,9.76258386859087,2.13443972926779,-2.053577850253583,1.9679134861828869,-2.3266471965956015,6.587017945555347,0.29950618304600246,2.9180375087978807,249.81321812853102,8.974691494688164,6.642605694821098,6.642605694821098,5.753218857624055,3.802204339888873,3.802204339888873,2.5460894632156035,2.5460894632156035,1.7144064640149093,1.7144064640149093,1.1342075369267999,1.1342075369267999,-0.8350649350649353,538.2465797890785,9.254501192654038,4.255339524573485,2.0737219898013337,71.43659262137177,15.154572544972712,0.0,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,24.26546827384644,17.447076375037838,6.606881964512918,0.0,15.154572544972712,12.581195594639196,0.0,0.0,0.0,6.4208216229260096,6.606881964512918,29.828919765543436,0.0,5.462803260414833,0.0,0.0,0.0,28.87984684370999,6.4208216229260096,0.0,5.563451491696996,24.26546827384644,0.0,0.0,60.69,7.118392334224363,0.0,6.606881964512918,11.883624883340843,5.563451491696996,0.0,24.26546827384644,0.0,0.0,15.154572544972712,0.0,0.0,0.0,26.47283635676493,1.237546296296297,0.0,6.937672902494331,0.4521759259259259,0.017592592592592382,-1.4511574074074078,0.25,12.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,3.0,0.0,0.0,1.0,-1.0988000000000004,47.05740000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451
OB(O)c1ccccc1O,8.960925925925926,-1.5961111111111113,8.960925925925926,0.09953703703703676,0.4391217147031746,137.93099999999998,130.87499999999997,138.048824484,52.0,0.4917380875005193,-0.5083240579494599,0.5083240579494599,0.4917380875005193,1.1,1.7,2.1,16.37804576875725,9.796060655663576,2.1321383085361614,-1.9935890255054802,2.0171996530224745,-2.2911454480358158,6.591997750901577,0.4193383512886303,3.0313278985819716,223.98784298590317,7.560477932315068,5.228392132448003,5.228392132448003,4.71521405516327,2.856029981028741,2.856029981028741,1.9324846686856265,1.9324846686856265,1.2149252665363977,1.2149252665363977,0.7058671494965437,0.7058671494965437,-0.9950649350649352,182.2382192735223,7.11598528270887,2.725501405337391,1.2878300234478381,58.70670839257854,15.154572544972712,5.749511833283905,0.0,0.0,0.0,7.118392334224363,0.0,0.0,0.0,0.0,18.19910120538483,6.06636706846161,5.462803260414833,0.0,15.154572544972712,12.581195594639196,0.0,0.0,0.0,0.0,0.0,24.26546827384644,5.749511833283905,5.462803260414833,0.0,5.749511833283905,0.0,22.272964879197076,0.0,0.0,0.0,24.26546827384644,0.0,0.0,60.69,7.118392334224363,0.0,11.212315093698738,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,15.154572544972712,0.0,0.0,0.0,26.16111111111111,0.12731481481481532,-0.09953703703703676,6.07388888888889,0.0,0.0,-1.5961111111111113,0.0,10.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0,-0.9280000000000004,37.932400000000015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.46
CS(=O)c1ccccc1B(O)O,11.059537037037037,-1.5508333333333335,11.059537037037037,0.3040123456790129,0.5855398870119364,184.02499999999995,174.95299999999997,184.036545548,64.0,0.4891671059624269,-0.4231509274851356,0.4891671059624269,0.4231509274851356,1.3333333333333333,1.9166666666666667,2.3333333333333335,32.19713239928858,9.803094831823291,2.159635705098603,-2.0369408678590544,2.00437863260136,-2.324046668040237,7.841323091364245,0.42453119155867786,3.1744047883990194,300.4578919800297,9.137828201504695,6.597675117875771,7.4141716988034965,5.625897657686228,3.411462285641223,4.969540490366144,2.365619172982712,3.7136938690740218,1.5068751262674185,2.498044933976607,0.9556230154207539,1.7312066969394788,-0.6450649350649353,475.34882900419825,9.443002499427761,3.843553813901494,1.938301046388479,73.65167095835506,10.048045150132006,0.0,0.0,0.0,0.0,7.118392334224363,4.208898492164469,0.0,0.0,0.0,18.19910120538483,11.529170328876443,21.950821701933485,0.0,14.256943642296475,23.380764637543503,0.0,0.0,0.0,4.895483475517775,6.255769183511404,24.26546827384644,0.0,5.462803260414833,0.0,0.0,0.0,27.63110516003224,10.799569042904308,0.0,0.0,29.160951749364216,0.0,0.0,57.53,17.91796137712867,4.208898492164469,0.0,10.358286735932609,0.0,6.255769183511404,24.26546827384644,0.0,0.0,10.048045150132006,11.059537037037037,0.0,0.4652777777777781,17.749074074074073,0.3040123456790129,0.0,6.541697530864198,1.5012037037037036,0.0,-2.731913580246914,0.14285714285714285,12.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,-0.8962000000000003,48.60000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469
CC(=O)Nc1ccccc1B(O)O,10.713597883597885,-1.5666203703703705,10.713597883597885,0.24249999999999972,0.5267117482188096,178.98399999999995,168.90399999999997,179.07537358,68.0,0.4900667639501756,-0.42312901992147695,0.4900667639501756,0.42312901992147695,1.3846153846153846,2.0,2.5384615384615383,16.37659733316359,9.788148374766356,2.1474112729575885,-2.0732677956564136,2.0245265646097845,-2.324998789419086,6.602953511615271,-0.11372964820470972,2.97338033508412,314.0123782932826,9.844934982691242,7.189426827411908,7.189426827411908,6.109060905280622,3.8365473285106932,3.8365473285106932,2.6421056100823606,2.6421056100823606,1.5496609430002501,1.5496609430002501,1.025642620864821,1.025642620864821,-1.3250649350649353,729.6807528797516,9.76058864625591,4.066772319174384,2.5714735009954484,76.35374315282756,15.364833754138338,0.0,0.0,5.907179729351506,0.0,7.118392334224363,4.794537184071822,0.0,0.0,0.0,18.19910120538483,6.06636706846161,18.07392673478902,0.0,14.84258233420383,24.175761598674264,0.0,0.0,0.0,6.923737199690624,5.316788604006331,24.26546827384644,0.0,10.779591864421164,5.687386274683562,0.0,0.0,23.073617213707873,4.794537184071822,0.0,6.923737199690624,24.26546827384644,0.0,0.0,69.56,7.118392334224363,4.794537184071822,11.369982989766338,5.687386274683562,0.0,12.990104268152233,18.19910120538483,0.0,5.316788604006331,10.048045150132006,0.0,0.0,10.713597883597885,20.3391619425548,0.7108333333333339,-0.24249999999999972,6.5172184429327285,0.0,1.3616421012849584,-1.5666203703703705,0.125,13.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,2.0,0.0,0.0,1.0,-0.6752000000000005,50.57130000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447
